created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-11T13:24:14Z,1591134722809557e3,1591134722809556993,✌🏽❤🇨🇦 #Canada Not you #Trudeau.  #RemembranceDay https://t.co/ob9Pnj12Sw,FALSE,48,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,FALSE,en,1591068233615933400,1591068233615933440,,✌🏽❤🇨🇦 #Canada Not you #Trudeau.  #RemembranceDay https://t.co/ob9Pnj12Sw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:19:55Z,1591133637466263600,1591133637466263553,"Not surprising, #Poiliviere &amp; #Trudeau support the new TMX #oilsands pipeline &amp; #BayduNord. The staff at CER &amp; NRC are captured by #oil &amp; #gas industry. We need a public inquiry, not backroom deals.  https://t.co/n14IMrEpGZ
@global5justice @lev_jf @GreenpeaceCA @ecojustice_ca https://t.co/9GeH0brC8h",FALSE,292,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,FALSE,en,1591085897931403300,1591085897931403264,,"Not surprising, #Poiliviere &amp; #Trudeau support the new TMX #oilsands pipeline &amp; #BayduNord. The staff at CER &amp; NRC are captured by #oil &amp; #gas industry. We need a public inquiry, not backroom deals.  https://t.co/n14IMrEpGZ
@global5justice @lev_jf @GreenpeaceCA @ecojustice_ca https://t.co/9GeH0brC8h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:15:25Z,1591132503196446700,1591132503196446720,"The point is to make it as ridiculous as possible.

If people still #comply after the nonsense shown here. #Trudeau will know for certain his #zealots will follow him &amp; his lies to the end of the #world
It's not #science, it's a #cult determined to enforce #compliance at all cost https://t.co/Fld4os2Jb1",FALSE,284,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1,1,FALSE,FALSE,FALSE,en,1591118605579878400,1591118605579878400,,"The point is to make it as ridiculous as possible.

If people still #comply after the nonsense shown here. #Trudeau will know for certain his #zealots will follow him &amp; his lies to the end of the #world
It's not #science, it's a #cult determined to enforce #compliance at all cost https://t.co/Fld4os2Jb1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:10:55Z,1591131372995096600,1591131372995096576,"#Trudeau loves a “basic dictatorship” and he’s broken Canada down to that level. We’re now on equal footing as Cuba, where you only get meds if travelers bring them in. https://t.co/z5ZLHmz9sj",FALSE,168,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1591124395816538e3,1591124395816538112,,"#Trudeau loves a “basic dictatorship” and he’s broken Canada down to that level. We’re now on equal footing as Cuba, where you only get meds if travelers bring them in. https://t.co/z5ZLHmz9sj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:00:02Z,1591128633082806300,1591128633082806273,@AlexpiersonAMP With #Trudeau it’s always about agreeing with him!,FALSE,66,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1591114303012499500,1591114303012499456,2370654211,2370654211,AlexpiersonAMP,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@AlexpiersonAMP With #Trudeau it’s always about agreeing with him!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:55:22Z,1591127459491377200,1591127459491377152,"Feels like an analogy that can be applied politically.

#Trudeau #Trump Flip sides of the same coin #politics https://t.co/F4GhLbPGkq",FALSE,109,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1590870089947304e3,1590870089947303937,,"Feels like an analogy that can be applied politically.

#Trudeau #Trump Flip sides of the same coin #politics https://t.co/F4GhLbPGkq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:45:59Z,1591125098878075e3,1591125098878074880,@JJ92430812 @Tracey74993786 @fredfilm74 @budrand92 @cmckenney Oh but it does. Question my intelligence all you want. I'm still smarter you by a long shot. You're just a disgusting #trudeau supporting pedophile who candlelight's as a #liberal troll. That's the real reason you hide your face. You're a child predator roaming in #ottawa,FALSE,334,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1590846978199801900,1590846978199801857,1433349738393387e3,1433349738393387012,JJ92430812,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@JJ92430812 @Tracey74993786 @fredfilm74 @budrand92 @cmckenney Oh but it does. Question my intelligence all you want. I'm still smarter you by a long shot. You're just a disgusting #trudeau supporting pedophile who candlelight's as a #liberal troll. That's the real reason you hide your face. You're a child predator roaming in #ottawa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:40:15Z,1591123656213958700,1591123656213958656,@elonmusk Including #Trudeau government funded China style State Run Media. https://t.co/mxkamtun8j,FALSE,75,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1591121142961799200,1591121142961799168,44196397,44196397,elonmusk,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,@elonmusk Including #Trudeau government funded China style State Run Media. https://t.co/mxkamtun8j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:35:09Z,1591122369351123e3,1591122369351122944,"This the reason for #SDG2030 &amp; its being pushed by the corporate billionaires in interests of investment &amp; profits.
#Trudeau is one of the key supporters trying to facilitate the plan in Canada &amp; abroad as a global leader, all the while on the backs of Cdns. https://t.co/BMISxaPK6o https://t.co/czIlafXihO",FALSE,294,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1590574817300082700,1590574817300082688,,"This the reason for #SDG2030 &amp; its being pushed by the corporate billionaires in interests of investment &amp; profits.
#Trudeau is one of the key supporters trying to facilitate the plan in Canada &amp; abroad as a global leader, all the while on the backs of Cdns. https://t.co/BMISxaPK6o https://t.co/czIlafXihO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:34:25Z,1591122186496245800,1591122186496245760,@withfilesfrom Can you enlighten us as to what the application process is to #Trudeau state controlled media ? #cdnpoli #press #media https://t.co/Ni8mKWg7g0,FALSE,133,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1590924823471214600,1590924823471214593,18573284,18573284,withfilesfrom,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,@withfilesfrom Can you enlighten us as to what the application process is to #Trudeau state controlled media ? #cdnpoli #press #media https://t.co/Ni8mKWg7g0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:32:42Z,1591121755069743e3,1591121755069743104,"Justin Trudeau Parody (Purple stamp) - Funny. Available on over 96 #redbubble products! #stickers #tshirts #mugs #masks #magnets #Trudeau #LiberalParody
https://t.co/jMZj4tqtyD
 1668169962",FALSE,188,,,"<a href=""https://pastexpiry.blogspot.com"" rel=""nofollow"">PEtwitpix</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Justin Trudeau Parody (Purple stamp) - Funny. Available on over 96 #redbubble products! #stickers #tshirts #mugs #masks #magnets #Trudeau #LiberalParody
https://t.co/jMZj4tqtyD
 1668169962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:13:49Z,1591117002915315700,1591117002915315712,"It's all political theater, strangely, this tyrannical loser thinks stupid propoganda videos like this actually help his agenda still, nobody likes or believes you, go away!
#Biden #USA #Trump #COVID19 #Ukraine #Russia #Trudeau #Canada https://t.co/RcoC5A8iVD",FALSE,235,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1591088045867999200,1591088045867999235,,"It's all political theater, strangely, this tyrannical loser thinks stupid propoganda videos like this actually help his agenda still, nobody likes or believes you, go away!
#Biden #USA #Trump #COVID19 #Ukraine #Russia #Trudeau #Canada https://t.co/RcoC5A8iVD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:55:46Z,1.5911124596242719e+18,1591112459624271872,"@AntonioRendin15 C'mon guys, #Trudeau has designated Canada as a post-national state. He's said Canada doesn't have a core identity, no mainstream.",FALSE,147,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1591110945211809800,1591110945211809793,761403004364857300,761403004364857344,AntonioRendin15,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,"@AntonioRendin15 C'mon guys, #Trudeau has designated Canada as a post-national state. He's said Canada doesn't have a core identity, no mainstream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:53:32Z,1591111896199233500,1591111896199233538,"#Biden sounds good just like when #trudeau touts his record. But both #Canada &amp; US are pushing new #oil &amp; #gas projects contrary to #UN #IPCC &amp; #IEA advice. 
Please follow the #science instead. #StopTMX 
#Greens care &amp; the new NDP approach is good. https://t.co/4XTpTYSIpq https://t.co/HrSjOW3Glz",FALSE,288,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,FALSE,en,1591109336809767e3,1591109336809766914,,"#Biden sounds good just like when #trudeau touts his record. But both #Canada &amp; US are pushing new #oil &amp; #gas projects contrary to #UN #IPCC &amp; #IEA advice. 
Please follow the #science instead. #StopTMX 
#Greens care &amp; the new NDP approach is good. https://t.co/4XTpTYSIpq https://t.co/HrSjOW3Glz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:52:13Z,1591111565063131100,1591111565063131137,"@bondzie007 @JustinTrudeau @melaniejoly @mary_ng @ASEAN Is this why she was demoted from previous position &amp; given this one?
Now they can travel together.

Another #Trudeau #Joly getaway https://t.co/QRaMvEG8lg",FALSE,190,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1590897411547099100,1590897411547099136,339271534,339271534,bondzie007,,,,NA,FALSE,0,2,FALSE,FALSE,FALSE,en,NA,NA,,"@bondzie007 @JustinTrudeau @melaniejoly @mary_ng @ASEAN Is this why she was demoted from previous position &amp; given this one?
Now they can travel together.

Another #Trudeau #Joly getaway https://t.co/QRaMvEG8lg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:46:22Z,1591110095370260500,1591110095370260480,"#abpoli #ableg @UCPCaucus @Alberta_UCP 

Because #Trudeau’s whole carbon scheme DEPENDS ON #Alberta playing ball ie. being the SUCKERS  - this gives us incredible leverage over Trudeau /Fed govt. We can threaten: 
1. Regulate electricity - our right
2. Kick out wind/solar https://t.co/5zm7Rvlyq6",FALSE,272,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1,2,FALSE,FALSE,FALSE,en,1591108975684190200,1591108975684190208,,"#abpoli #ableg @UCPCaucus @Alberta_UCP 

Because #Trudeau’s whole carbon scheme DEPENDS ON #Alberta playing ball ie. being the SUCKERS  - this gives us incredible leverage over Trudeau /Fed govt. We can threaten: 
1. Regulate electricity - our right
2. Kick out wind/solar https://t.co/5zm7Rvlyq6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:42:48Z,1591109197563064300,1591109197563064320,@JustinTrudeau @melaniejoly @mary_ng @ASEAN #Trudeau is disrespectful disgrace to this country. https://t.co/wmNI6Em0tk,FALSE,95,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1590890249810759700,1590890249810759680,14260960,14260960,JustinTrudeau,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,@JustinTrudeau @melaniejoly @mary_ng @ASEAN #Trudeau is disrespectful disgrace to this country. https://t.co/wmNI6Em0tk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:42:01Z,159110900072858e4,1591109000728580097,"""Breaking News""
#Trudeau https://t.co/08Vwqdvons",FALSE,24,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1590743070508667e3,1590743070508666880,,"""Breaking News""
#Trudeau https://t.co/08Vwqdvons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:38:55Z,1591108220801929200,1591108220801929218,@sunlorrie #Trudeau ‘s whole carbon scheme is predicated on #Alberta being THE SUCKERS! All Ab has to do is REGULATE ELECTRICITY ie. END  WIND/SOLAR in Ab &amp; Trudeau’s plan is over!! #Alberta has massive leverage - USE IT! @ABDanielleSmith @UCPCaucus @Alberta_UCP,FALSE,266,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1590326291504328700,1590326291504328704,255340030,255340030,sunlorrie,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,@sunlorrie #Trudeau ‘s whole carbon scheme is predicated on #Alberta being THE SUCKERS! All Ab has to do is REGULATE ELECTRICITY ie. END  WIND/SOLAR in Ab &amp; Trudeau’s plan is over!! #Alberta has massive leverage - USE IT! @ABDanielleSmith @UCPCaucus @Alberta_UCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:35:29Z,1591107354875269e3,1591107354875269120,"Thank-You to all that served our country🇨🇦 .
#Trudeau 
#TrudeauDestroyingCanada 
#TrudeauMustGo 
#TrudeauWasWrong https://t.co/O7OqK4zXGi",FALSE,113,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Thank-You to all that served our country🇨🇦 .
#Trudeau 
#TrudeauDestroyingCanada 
#TrudeauMustGo 
#TrudeauWasWrong https://t.co/O7OqK4zXGi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:32:24Z,1591106578312474600,1591106578312474625,"2021 - Trudeau shows up late to Remembrance Day Ceremonies
2022 - Trudeau skips Remembrance Day for a travel day

You make time for the things you value.

#Trudeau #disrespectful",FALSE,178,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"2021 - Trudeau shows up late to Remembrance Day Ceremonies
2022 - Trudeau skips Remembrance Day for a travel day

You make time for the things you value.

#Trudeau #disrespectful",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:22:19Z,1591104041626763300,1591104041626763266,"@CBCNews And of course, CBC is giving #Trudeau a free pass for not attending today’s #RemembranceDay observance because he has much more important events to attend in Asia 🙄 But hey, wife and eldest kid present at the War Memorial…whoopee. 

#CBC condones disrespect for vets.

#cdnpoli",FALSE,286,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1591072373616562200,1591072373616562176,6433472,6433472,CBCNews,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,"@CBCNews And of course, CBC is giving #Trudeau a free pass for not attending today’s #RemembranceDay observance because he has much more important events to attend in Asia 🙄 But hey, wife and eldest kid present at the War Memorial…whoopee. 

#CBC condones disrespect for vets.

#cdnpoli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T11:00:20Z,1591098507896979500,1591098507896979457,"Trudeau's Covid Mask Theatre - Caught Pandemic LARPing for Photo Op https://t.co/8zvPy7rZ9C via @YouTube 
Video Link👆

#cdnpoli #COVID19 #vaccine #Trudeau #TrudeauMustGo #MaskUp #MaskMandate #COVIDIOTS #TrudeauWasWrong #TrudeauDestroyingCanada https://t.co/Lct1OA08oY",FALSE,243,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,16,55,FALSE,FALSE,FALSE,en,NA,NA,,"Trudeau's Covid Mask Theatre - Caught Pandemic LARPing for Photo Op https://t.co/8zvPy7rZ9C via @YouTube 
Video Link👆

#cdnpoli #COVID19 #vaccine #Trudeau #TrudeauMustGo #MaskUp #MaskMandate #COVIDIOTS #TrudeauWasWrong #TrudeauDestroyingCanada https://t.co/Lct1OA08oY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:47:38Z,1591095314525880300,1591095314525880321,"For once in your life #Trudeau do Canadians a favor &amp; Stay There.
Continuously showing us that U do not care about Our Veterans(Our Brothers and Sisters)who gave their lives for Canada. You do Not Care about Canadians. Even those who stood by you, you've turned your back on them.",FALSE,284,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"For once in your life #Trudeau do Canadians a favor &amp; Stay There.
Continuously showing us that U do not care about Our Veterans(Our Brothers and Sisters)who gave their lives for Canada. You do Not Care about Canadians. Even those who stood by you, you've turned your back on them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:44:38Z,1591094557193564200,1591094557193564160,#Trudeau really believes China is playing games! He's not smart enough to notice China is dangerous &amp; it's not a game but WAR! #TrudeauMustGo #TrudeauLies https://t.co/HduTQTma5V,FALSE,158,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1590302939167723500,1590302939167723522,,#Trudeau really believes China is playing games! He's not smart enough to notice China is dangerous &amp; it's not a game but WAR! #TrudeauMustGo #TrudeauLies https://t.co/HduTQTma5V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:42:32Z,1591094027969233e3,1591094027969232896,@hollyanndoan HOW &amp; WHY does even 1 Canadian have confidence in the #Trudeau s#!+$#○₩???? #TrudeauMustGo he's ruining 🇨🇦 #TrudeauNationalDisgrace https://t.co/S6YkaAItcB,FALSE,149,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,809310522,809310522,hollyanndoan,,,,NA,TRUE,0,1,FALSE,FALSE,FALSE,en,1590303193669722e3,1590303193669722112,,@hollyanndoan HOW &amp; WHY does even 1 Canadian have confidence in the #Trudeau s#!+$#○₩???? #TrudeauMustGo he's ruining 🇨🇦 #TrudeauNationalDisgrace https://t.co/S6YkaAItcB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:37:20Z,1591092721489698800,1591092721489698816,"Yup you can't take their word for much these days .I avoid clicking on anything CBC, CTV, Global for that reason .

#Trudeau 
#TrudeauDestroyingCanada 
#TrudeauMustGo 
#TrudeauWasWrong https://t.co/3E0nAs343W",FALSE,184,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,2,FALSE,FALSE,FALSE,en,1590915992808718300,1590915992808718336,,"Yup you can't take their word for much these days .I avoid clicking on anything CBC, CTV, Global for that reason .

#Trudeau 
#TrudeauDestroyingCanada 
#TrudeauMustGo 
#TrudeauWasWrong https://t.co/3E0nAs343W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:36:05Z,1591092407567028200,1591092407567028224,"@pmtaylor647 @Derricktgoat However Peter , lets not forget #Healthcare Transfer $$ from the Federal Government to the Provinces . Lets not forget that important little Point ! #Healthcare #Trudeau",FALSE,196,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1591020042006982700,1591020042006982656,1128504752,1128504752,pmtaylor647,,,,NA,FALSE,0,7,FALSE,FALSE,NA,en,NA,NA,,"@pmtaylor647 @Derricktgoat However Peter , lets not forget #Healthcare Transfer $$ from the Federal Government to the Provinces . Lets not forget that important little Point ! #Healthcare #Trudeau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:35:05Z,1591092154453332e3,1591092154453331968,"@sunlorrie Are they including the 1000’s of homeless veterans in their count?
You know, the ones that are asking #Trudeau for too much.",FALSE,135,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1591061980361941e3,1591061980361940992,255340030,255340030,sunlorrie,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@sunlorrie Are they including the 1000’s of homeless veterans in their count?
You know, the ones that are asking #Trudeau for too much.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:28:29Z,1591090493412237300,1591090493412237313,"What bloodshed from the Police on #truck peaceful protesters !!
#Ottawa #Canada 🇨🇦 
#Trudeau.. the power hung idiot  https://t.co/YLpGKWYlt8",FALSE,140,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,FALSE,FALSE,en,NA,NA,,"What bloodshed from the Police on #truck peaceful protesters !!
#Ottawa #Canada 🇨🇦 
#Trudeau.. the power hung idiot  https://t.co/YLpGKWYlt8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:25:50Z,1591089826803363800,1591089826803363840,"#PM #Trudeau Embarks On Southeast Asia Trip To Deepen Indo-pacific Ties.

#ymedia #southasiandaily #geopolitics #internationalrelations #TrudeauVisitsAsia @JustinTrudeau @YudhvirJaswal https://t.co/4Trz8RaeOq",FALSE,184,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,"#PM #Trudeau Embarks On Southeast Asia Trip To Deepen Indo-pacific Ties.

#ymedia #southasiandaily #geopolitics #internationalrelations #TrudeauVisitsAsia @JustinTrudeau @YudhvirJaswal https://t.co/4Trz8RaeOq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:06:48Z,1.5910850353353441e+18,1591085035335344129,"🇨🇦💉 #NewVideoAlert 💉🇨🇦

""Tarlochan Trudeau"" #trudeau #parody [VIDEO] #tharealsinister #desicomedy https://t.co/xwQNmZtdmZ via @YouTube

#FridayNightLive #tgif #FridayVibes #LOVEISBLINDreunion #LMAO #RohitSharma𓃵 #BlackPanther #TrudeauCorruption 

🥴🥴🥴🇨🇦🇨🇦🇨🇦😭😭😭 https://t.co/ykJdtG3ITP",FALSE,259,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"🇨🇦💉 #NewVideoAlert 💉🇨🇦

""Tarlochan Trudeau"" #trudeau #parody [VIDEO] #tharealsinister #desicomedy https://t.co/xwQNmZtdmZ via @YouTube

#FridayNightLive #tgif #FridayVibes #LOVEISBLINDreunion #LMAO #RohitSharma𓃵 #BlackPanther #TrudeauCorruption 

🥴🥴🥴🇨🇦🇨🇦🇨🇦😭😭😭 https://t.co/ykJdtG3ITP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:06:23Z,1591084934382297e3,1591084934382297094,"""We are forever grateful? Judging by your funding you're more grateful for a war in Ukraine than those that served Canada.

#RemembranceDay #cdnpoli #Trudeau #canada https://t.co/xNV7CWxHoR https://t.co/P7Wl8HMGBX",FALSE,189,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,2,FALSE,FALSE,FALSE,en,1591069804047179800,1591069804047179777,,"""We are forever grateful? Judging by your funding you're more grateful for a war in Ukraine than those that served Canada.

#RemembranceDay #cdnpoli #Trudeau #canada https://t.co/xNV7CWxHoR https://t.co/P7Wl8HMGBX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:02:54Z,1591084056586096600,1591084056586096640,@TimEastCoast Another day of parents not being able to get basic flu and cold medication for their littles because of 'bilingual' packaging requirements being pushed by the #Trudeau government.,FALSE,193,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1590782889121435600,1590782889121435650,1387143248465047600,1387143248465047554,TimEastCoast,,,,NA,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,,@TimEastCoast Another day of parents not being able to get basic flu and cold medication for their littles because of 'bilingual' packaging requirements being pushed by the #Trudeau government.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T10:00:24Z,1591083428107407400,1591083428107407361,Think of what this indexation rate of Federal Pensions will cost the #Trudeau #Liberals ! #Canada #Pension #justinflation #Debt #Ottawa #Treasuryboard #Seniors https://t.co/srjjE6p432,FALSE,159,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Think of what this indexation rate of Federal Pensions will cost the #Trudeau #Liberals ! #Canada #Pension #justinflation #Debt #Ottawa #Treasuryboard #Seniors https://t.co/srjjE6p432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
